customer_id,tier,primary_channel,rank,offer_id,offer_name,category,channel,discount,score,components,boosts_applied
CUST0032,Standard,Fuel,3,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,60.86,"{'transaction_affinity': 0.012, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0033,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.18,"{'transaction_affinity': 0.266, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0033,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.18,"{'transaction_affinity': 0.266, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0033,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,69.45,"{'transaction_affinity': 0.208, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0034,4U+,Grocery,1,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,100.0,"{'transaction_affinity': 0.229, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0034,4U+,Grocery,2,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,98.88,"{'transaction_affinity': 0.314, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.6, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0034,4U+,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,97.53,"{'transaction_affinity': 0.091, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0035,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,86.29,"{'transaction_affinity': 0.23, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0035,Standard,Grocery,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,82.55,"{'transaction_affinity': 0.126, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0035,Standard,Grocery,3,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,80.4,"{'transaction_affinity': 0.067, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0036,Standard,Fuel,1,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,57.99,"{'transaction_affinity': 0.016, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0036,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,57.92,"{'transaction_affinity': 0.014, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0036,Standard,Fuel,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,57.5,"{'transaction_affinity': 0.0, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0037,Standard,Fuel,1,OFFER004,Beverages Reward #4,Beverages,Both,50% off,60.13,"{'transaction_affinity': 0.088, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0037,Standard,Fuel,2,OFFER006,Beverages Reward #6,Beverages,Both,50Fuel cents/L,60.13,"{'transaction_affinity': 0.088, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0037,Standard,Fuel,3,OFFER018,Beverages Reward #18,Beverages,Both,50$ off,60.13,"{'transaction_affinity': 0.088, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0038,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,75.78,"{'transaction_affinity': 0.259, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0038,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,75.78,"{'transaction_affinity': 0.259, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0038,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,73.91,"{'transaction_affinity': 0.297, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0039,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,71.32,"{'transaction_affinity': 0.241, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0039,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,71.32,"{'transaction_affinity': 0.241, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0039,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,70.48,"{'transaction_affinity': 0.213, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0040,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,65.81,"{'transaction_affinity': 0.177, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0040,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,65.81,"{'transaction_affinity': 0.177, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0040,Standard,Fuel,3,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,62.95,"{'transaction_affinity': 0.082, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0041,4U+,Grocery,1,OFFER005,Produce Reward #5,Produce,eCommerce,5$ off,100.0,"{'transaction_affinity': 0.296, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0041,4U+,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,100.0,"{'transaction_affinity': 0.302, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0041,4U+,Grocery,3,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,100.0,"{'transaction_affinity': 0.057, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0042,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,72.54,"{'transaction_affinity': 0.311, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0042,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,72.54,"{'transaction_affinity': 0.311, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0042,Standard,Grocery,3,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,71.75,"{'transaction_affinity': 0.285, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0043,4U+,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,100.0,"{'transaction_affinity': 0.105, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0043,4U+,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,100.0,"{'transaction_affinity': 0.224, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0043,4U+,Grocery,3,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,100.0,"{'transaction_affinity': 0.057, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': True, 'tier_multiplier': True}"
CUST0044,Standard,Grocery,1,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,76.45,"{'transaction_affinity': 0.442, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0044,Standard,Grocery,2,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,76.45,"{'transaction_affinity': 0.442, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0044,Standard,Grocery,3,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,68.95,"{'transaction_affinity': 0.442, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0045,Standard,Grocery,1,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,69.66,"{'transaction_affinity': 0.439, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.4, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0045,Standard,Grocery,2,OFFER013,Grocery Reward #13,Grocery,eCommerce,10% off,69.66,"{'transaction_affinity': 0.439, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.4, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0045,Standard,Grocery,3,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,69.22,"{'transaction_affinity': 0.101, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.88, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0046,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,63.66,"{'transaction_affinity': 0.205, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0046,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,63.66,"{'transaction_affinity': 0.205, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0046,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,61.3,"{'transaction_affinity': 0.127, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0047,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,75.72,"{'transaction_affinity': 0.477, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0047,Standard,Grocery,2,OFFER016,Bakery Reward #16,Bakery,eCommerce,25Free item,73.82,"{'transaction_affinity': 0.477, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.8, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0047,Standard,Grocery,3,OFFER008,Produce Reward #8,Produce,Grocery,25% off,70.42,"{'transaction_affinity': 0.301, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.76, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0048,Standard,Fuel,1,OFFER012,Produce Reward #12,Produce,Both,15$ off,60.43,"{'transaction_affinity': 0.098, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0048,Standard,Fuel,2,OFFER019,Produce Reward #19,Produce,Both,5% off,60.43,"{'transaction_affinity': 0.098, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0048,Standard,Fuel,3,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,59.69,"{'transaction_affinity': 0.073, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0049,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,88.34,"{'transaction_affinity': 0.187, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0049,Standard,Grocery,2,OFFER003,Dairy Reward #3,Dairy,Grocery,50$ off,87.18,"{'transaction_affinity': 0.155, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0049,Standard,Grocery,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,87.18,"{'transaction_affinity': 0.155, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': True, 'tier_multiplier': False}"
CUST0050,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,61.2,"{'transaction_affinity': 0.123, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0050,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,61.2,"{'transaction_affinity': 0.123, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0050,Standard,Fuel,3,OFFER004,Beverages Reward #4,Beverages,Both,50% off,60.71,"{'transaction_affinity': 0.107, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0051,4U+,Fuel,1,OFFER020,Beverages Reward #20,Beverages,Grocery,5Free item,80.51,"{'transaction_affinity': 0.373, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0051,4U+,Fuel,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,79.7,"{'transaction_affinity': 0.255, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0051,4U+,Fuel,3,OFFER011,Dairy Reward #11,Dairy,Grocery,5Free item,79.6,"{'transaction_affinity': 0.252, 'redemption_match': 0.1, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': True}"
CUST0052,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,69.6,"{'transaction_affinity': 0.143, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.82, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0052,Standard,Grocery,2,OFFER001,Grocery Reward #1,Grocery,eCommerce,10Fuel cents/L,69.21,"{'transaction_affinity': 0.324, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.6, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0052,Standard,Grocery,3,OFFER013,Grocery Reward #13,Grocery,eCommerce,10% off,69.21,"{'transaction_affinity': 0.324, 'redemption_match': 0.9, 'points_eligibility': 1.0, 'cart_affinity': 0.6, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0053,Standard,Grocery,1,OFFER008,Produce Reward #8,Produce,Grocery,25% off,77.31,"{'transaction_affinity': 0.44, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0053,Standard,Grocery,2,OFFER012,Produce Reward #12,Produce,Both,15$ off,69.81,"{'transaction_affinity': 0.44, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0053,Standard,Grocery,3,OFFER019,Produce Reward #19,Produce,Both,5% off,69.81,"{'transaction_affinity': 0.44, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0054,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,65.22,"{'transaction_affinity': 0.157, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0054,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,65.22,"{'transaction_affinity': 0.157, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0054,Standard,Fuel,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,62.85,"{'transaction_affinity': 0.078, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.8}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0055,Standard,Grocery,1,OFFER009,Bakery Reward #9,Bakery,Grocery,25% off,74.57,"{'transaction_affinity': 0.349, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0055,Standard,Grocery,2,OFFER008,Produce Reward #8,Produce,Grocery,25% off,67.76,"{'transaction_affinity': 0.122, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0055,Standard,Grocery,3,OFFER015,Snacks Reward #15,Snacks,Grocery,20Fuel cents/L,67.15,"{'transaction_affinity': 0.102, 'redemption_match': 1.0, 'points_eligibility': 1.0, 'cart_affinity': 0.94, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0056,Standard,Fuel,1,OFFER007,Dairy Reward #7,Dairy,Both,15Free item,61.16,"{'transaction_affinity': 0.122, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0056,Standard,Fuel,2,OFFER014,Dairy Reward #14,Dairy,Both,50$ off,61.16,"{'transaction_affinity': 0.122, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
CUST0056,Standard,Fuel,3,OFFER012,Produce Reward #12,Produce,Both,15$ off,59.25,"{'transaction_affinity': 0.058, 'redemption_match': 0.7, 'points_eligibility': 1.0, 'cart_affinity': 1.0, 'demographic_match': 0.5}","{'recency_boost': False, 'tier_multiplier': False}"
